date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:54:37	1411/1411	---M--	200	added ('OK')	image/png	etag:%22623b016e-583%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnNext.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnNext.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:37	1442/1442	---M--	200	added ('OK')	image/png	etag:%22623b016e-5a2%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnPrevious.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:37	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22623b016e-9f1%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/loader.gif	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/loader.gif	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:38	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22623b016e-9f1%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/loader.gif	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/loader.gif	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:38	3507/3507	---M--	200	added ('OK')	image/png	etag:%22623b016e-db3%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/sprite.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/sprite.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:38	1411/1411	---M--	200	added ('OK')	image/png	etag:%22623b016e-583%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnNext.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnNext.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:38	1442/1442	---M--	200	added ('OK')	image/png	etag:%22623b016e-5a2%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnPrevious.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnPrevious.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:39	3507/3507	---M--	200	added ('OK')	image/png	etag:%22623b016e-db3%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/sprite.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/sprite.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:39	1411/1411	---M--	200	added ('OK')	image/png	etag:%22623b016e-583%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnNext.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnNext.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:39	1442/1442	---M--	200	added ('OK')	image/png	etag:%22623b016e-5a2%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnPrevious.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnPrevious.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:39	4227/4227	---M--	200	added ('OK')	image/png	etag:%22623b016e-1083%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/sprite.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/sprite.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:39	142/142	---M--	200	added ('OK')	image/png	etag:%22623b016e-8e%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternTop.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternTop.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:40	137/137	---M--	200	added ('OK')	image/png	etag:%22623b016e-89%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternLeft.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:40	136/136	---M--	200	added ('OK')	image/png	etag:%22623b016e-88%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternRight.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternRight.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:40	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22623b016e-9f1%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/loader.gif	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/loader.gif	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:40	845/845	---M--	200	added ('OK')	image/png	etag:%22623b016e-34d%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/btnNext.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/btnNext.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:41	828/828	---M--	200	added ('OK')	image/png	etag:%22623b016e-33c%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/btnPrevious.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/btnPrevious.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:41	142/142	---M--	200	added ('OK')	image/png	etag:%22623b016e-8e%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternBottom.png	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:41	227/227	---M--	200	added ('OK')	image/gif	etag:%22623b016e-e3%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/default_thumbnail.gif	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22623b016e-9f1%22	https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/loader.gif	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/loader.gif	(from https://template45.webekspor.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=4.9.3)
02:54:42	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22622b163c-84f2%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:42	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22622b163c-84f2%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:42	13276/13276	---M--	200	added ('OK')	application/octet-stream	etag:%22622b163c-33dc%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:42	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%22622b163c-3f94%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:42	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%22622b163c-83c8%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:46	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%22622b163c-2354a%22	https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://template45.webekspor.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.9.3)
02:54:47	6195/6195	---MC-	200	added ('OK')	application/json	date:Sun,%2011%20Dec%202022%2019:54:46%20GMT	https://template45.webekspor.com/wp-json/wp/v2/users/1	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/wp-json/wp/v2/users/1.json	(from https://template45.webekspor.com/author/superadmin/)
02:54:47	19704/19704	---MC-	200	added ('OK')	application/rss+xml	etag:%22681659c78877c08b6549602e0ddd60e1%22	https://template45.webekspor.com/author/superadmin/feed/	F:/Dev2023/Petak/https___template45.webekspor.com_/template45.webekspor.com/author/superadmin/feed/index.html	(from https://template45.webekspor.com/author/superadmin/)
